id_order_log,id_orders,ts_ordered,ts_shipped_warehouse,ts_shipped_store,ts_delivered,ts_returned,ts_last_update,id_dim_date_ordered,id_dim_date_shipped_wh,id_dim_date_shipped_store,id_dim_date_delivered,id_dim_date_returned,id_dim_date_last_update
37118,37118,08:39:12,08:39:12,08:39:12,08:39:12,08:39:12,08:39:12,20251103,20251104,20251107,20251108,20251108.0,20251108
37119,37119,08:39:58,08:39:58,08:39:58,08:39:58,,08:39:58,20251103,20251104,20251106,20251107,,20251107
37120,37120,08:40:43,08:40:43,08:40:43,08:40:43,,08:40:43,20251103,20251104,20251106,20251107,,20251107
37121,37121,08:41:29,08:41:29,08:41:29,08:41:29,,08:41:29,20251103,20251104,20251106,20251107,,20251107
37122,37122,08:42:15,08:42:15,08:42:15,08:42:15,,08:42:15,20251103,20251104,20251106,20251107,,20251107
37123,37123,08:43:00,08:43:00,08:43:00,08:43:00,,08:43:00,20251103,20251104,20251106,20251107,,20251107
37124,37124,08:43:46,08:43:46,08:43:46,08:43:46,,08:43:46,20251103,20251104,20251106,20251107,,20251107
37125,37125,08:44:31,08:44:31,08:44:31,08:44:31,,08:44:31,20251103,20251104,20251106,20251107,,20251107
37126,37126,08:45:17,08:45:17,08:45:17,08:45:17,,08:45:17,20251103,20251104,20251106,20251107,,20251107
37127,37127,08:46:02,08:46:02,08:46:02,08:46:02,08:46:02,08:46:02,20251103,20251104,20251106,20251107,20251107.0,20251107
37128,37128,08:46:48,08:46:48,08:46:48,08:46:48,,08:46:48,20251103,20251104,20251106,20251107,,20251107
37129,37129,08:47:33,08:47:33,08:47:33,08:47:33,08:47:33,08:47:33,20251103,20251104,20251108,20251109,20251109.0,20251109
37130,37130,08:48:19,08:48:19,08:48:19,08:48:19,,08:48:19,20251103,20251104,20251106,20251107,,20251107
37131,37131,08:49:04,08:49:04,08:49:04,08:49:04,,08:49:04,20251103,20251104,20251106,20251107,,20251107
37132,37132,08:49:50,08:49:50,08:49:50,08:49:50,,08:49:50,20251103,20251104,20251106,20251107,,20251107
37133,37133,08:50:36,08:50:36,08:50:36,08:50:36,,08:50:36,20251103,20251104,20251106,20251107,,20251107
37134,37134,08:51:21,08:51:21,08:51:21,08:51:21,,08:51:21,20251103,20251104,20251106,20251107,,20251107
37135,37135,08:52:07,08:52:07,08:52:07,08:52:07,08:52:07,08:52:07,20251103,20251104,20251106,20251107,20251107.0,20251107
37136,37136,08:52:52,08:52:52,08:52:52,08:52:52,,08:52:52,20251103,20251104,20251106,20251107,,20251107
37137,37137,08:53:38,08:53:38,08:53:38,08:53:38,,08:53:38,20251103,20251104,20251106,20251107,,20251107
37138,37138,08:54:23,08:54:23,08:54:23,08:54:23,,08:54:23,20251103,20251104,20251106,20251107,,20251107
37139,37139,08:55:09,08:55:09,08:55:09,08:55:09,08:55:09,08:55:09,20251103,20251104,20251106,20251107,20251107.0,20251107
37140,37140,08:55:54,08:55:54,08:55:54,08:55:54,,08:55:54,20251103,20251104,20251108,20251109,,20251109
37141,37141,08:56:40,08:56:40,08:56:40,08:56:40,,08:56:40,20251103,20251104,20251107,20251108,,20251108
37142,37142,08:57:25,08:57:25,08:57:25,08:57:25,,08:57:25,20251103,20251104,20251106,20251107,,20251107
37143,37143,08:58:11,08:58:11,08:58:11,08:58:11,,08:58:11,20251103,20251104,20251106,20251107,,20251107
37144,37144,08:58:57,08:58:57,08:58:57,08:58:57,,08:58:57,20251103,20251104,20251106,20251107,,20251107
37145,37145,08:59:42,08:59:42,08:59:42,08:59:42,,08:59:42,20251103,20251104,20251106,20251107,,20251107
37146,37146,09:00:28,09:00:28,09:00:28,09:00:28,,09:00:28,20251103,20251104,20251106,20251107,,20251107
37147,37147,09:01:13,09:01:13,09:01:13,09:01:13,09:01:13,09:01:13,20251103,20251104,20251106,20251107,20251107.0,20251107
37148,37148,09:01:59,09:01:59,09:01:59,09:01:59,,09:01:59,20251103,20251104,20251106,20251107,,20251107
37149,37149,09:02:44,09:02:44,09:02:44,09:02:44,,09:02:44,20251103,20251104,20251106,20251107,,20251107
37150,37150,09:03:30,09:03:30,09:03:30,09:03:30,,09:03:30,20251103,20251104,20251106,20251107,,20251107
37151,37151,09:04:15,09:04:15,09:04:15,09:04:15,,09:04:15,20251103,20251104,20251106,20251107,,20251107
37152,37152,09:05:01,09:05:01,09:05:01,09:05:01,,09:05:01,20251103,20251104,20251106,20251107,,20251107
37153,37153,09:05:46,09:05:46,09:05:46,09:05:46,,09:05:46,20251103,20251104,20251106,20251107,,20251107
37154,37154,09:06:32,09:06:32,09:06:32,09:06:32,,09:06:32,20251103,20251104,20251106,20251107,,20251107
37155,37155,09:07:17,09:07:17,09:07:17,09:07:17,,09:07:17,20251103,20251104,20251107,20251108,,20251108
37156,37156,09:08:03,09:08:03,09:08:03,09:08:03,,09:08:03,20251103,20251104,20251106,20251107,,20251107
37157,37157,09:08:49,09:08:49,09:08:49,09:08:49,,09:08:49,20251103,20251104,20251106,20251107,,20251107
37158,37158,09:09:34,09:09:34,09:09:34,09:09:34,,09:09:34,20251103,20251104,20251106,20251107,,20251107
37159,37159,09:10:20,09:10:20,09:10:20,09:10:20,,09:10:20,20251103,20251104,20251106,20251107,,20251107
37160,37160,09:11:05,09:11:05,09:11:05,09:11:05,,09:11:05,20251103,20251104,20251106,20251107,,20251107
37161,37161,09:11:51,09:11:51,09:11:51,09:11:51,,09:11:51,20251103,20251104,20251106,20251107,,20251107
37162,37162,09:12:36,09:12:36,09:12:36,09:12:36,,09:12:36,20251103,20251104,20251106,20251107,,20251107
37163,37163,09:13:22,09:13:22,09:13:22,09:13:22,,09:13:22,20251103,20251104,20251106,20251107,,20251107
37164,37164,09:14:07,09:14:07,09:14:07,09:14:07,,09:14:07,20251103,20251104,20251106,20251107,,20251107
37165,37165,09:14:53,09:14:53,09:14:53,09:14:53,09:14:53,09:14:53,20251103,20251104,20251106,20251107,20251107.0,20251107
37166,37166,09:15:38,09:15:38,09:15:38,09:15:38,,09:15:38,20251103,20251104,20251108,20251109,,20251109
37167,37167,09:16:24,09:16:24,09:16:24,09:16:24,,09:16:24,20251103,20251104,20251106,20251107,,20251107
37168,37168,09:17:10,09:17:10,09:17:10,09:17:10,,09:17:10,20251103,20251104,20251106,20251107,,20251107
37169,37169,09:17:55,09:17:55,09:17:55,09:17:55,09:17:55,09:17:55,20251103,20251104,20251106,20251107,20251107.0,20251107
37170,37170,09:18:41,09:18:41,09:18:41,09:18:41,,09:18:41,20251103,20251104,20251106,20251107,,20251107
37171,37171,09:19:26,09:19:26,09:19:26,09:19:26,,09:19:26,20251103,20251104,20251106,20251107,,20251107
37172,37172,09:20:12,09:20:12,09:20:12,09:20:12,,09:20:12,20251103,20251104,20251106,20251107,,20251107
37173,37173,09:20:57,09:20:57,09:20:57,09:20:57,,09:20:57,20251103,20251104,20251106,20251107,,20251107
37174,37174,09:21:43,09:21:43,09:21:43,09:21:43,,09:21:43,20251103,20251104,20251106,20251107,,20251107
37175,37175,09:22:28,09:22:28,09:22:28,09:22:28,,09:22:28,20251103,20251104,20251106,20251107,,20251107
37176,37176,09:23:14,09:23:14,09:23:14,09:23:14,,09:23:14,20251103,20251104,20251106,20251107,,20251107
37177,37177,09:23:59,09:23:59,09:23:59,09:23:59,,09:23:59,20251103,20251104,20251107,20251108,,20251108
37178,37178,09:24:45,09:24:45,09:24:45,09:24:45,,09:24:45,20251103,20251104,20251106,20251107,,20251107
37179,37179,09:25:31,09:25:31,09:25:31,09:25:31,09:25:31,09:25:31,20251103,20251104,20251106,20251107,20251107.0,20251107
37180,37180,09:26:16,09:26:16,09:26:16,09:26:16,,09:26:16,20251103,20251104,20251106,20251107,,20251107
37181,37181,09:27:02,09:27:02,09:27:02,09:27:02,,09:27:02,20251103,20251104,20251106,20251107,,20251107
37182,37182,09:27:47,09:27:47,09:27:47,09:27:47,,09:27:47,20251103,20251104,20251106,20251107,,20251107
37183,37183,09:28:33,09:28:33,09:28:33,09:28:33,,09:28:33,20251103,20251104,20251106,20251107,,20251107
37184,37184,09:29:18,09:29:18,09:29:18,09:29:18,,09:29:18,20251103,20251104,20251106,20251107,,20251107
37185,37185,09:30:04,09:30:04,09:30:04,09:30:04,,09:30:04,20251103,20251104,20251106,20251107,,20251107
37186,37186,09:30:49,09:30:49,09:30:49,09:30:49,,09:30:49,20251103,20251104,20251106,20251107,,20251107
37187,37187,09:31:35,09:31:35,09:31:35,09:31:35,,09:31:35,20251103,20251104,20251106,20251107,,20251107
37188,37188,09:32:20,09:32:20,09:32:20,09:32:20,,09:32:20,20251103,20251104,20251106,20251107,,20251107
37189,37189,09:33:06,09:33:06,09:33:06,09:33:06,,09:33:06,20251103,20251104,20251106,20251107,,20251107
37190,37190,09:33:52,09:33:52,09:33:52,09:33:52,09:33:52,09:33:52,20251103,20251104,20251106,20251107,20251107.0,20251107
37191,37191,09:34:37,09:34:37,09:34:37,09:34:37,,09:34:37,20251103,20251104,20251106,20251107,,20251107
37192,37192,09:35:23,09:35:23,09:35:23,09:35:23,,09:35:23,20251103,20251104,20251106,20251107,,20251107
37193,37193,09:36:08,09:36:08,09:36:08,09:36:08,,09:36:08,20251103,20251104,20251106,20251107,,20251107
37194,37194,09:36:54,09:36:54,09:36:54,09:36:54,09:36:54,09:36:54,20251103,20251104,20251106,20251107,20251107.0,20251107
37195,37195,09:37:39,09:37:39,09:37:39,09:37:39,,09:37:39,20251103,20251104,20251106,20251107,,20251107
37196,37196,09:38:25,09:38:25,09:38:25,09:38:25,,09:38:25,20251103,20251104,20251106,20251107,,20251107
37197,37197,09:39:10,09:39:10,09:39:10,09:39:10,,09:39:10,20251103,20251104,20251106,20251107,,20251107
37198,37198,09:39:56,09:39:56,09:39:56,09:39:56,,09:39:56,20251103,20251104,20251106,20251107,,20251107
37199,37199,09:40:41,09:40:41,09:40:41,09:40:41,,09:40:41,20251103,20251104,20251106,20251107,,20251107
37200,37200,09:41:27,09:41:27,09:41:27,09:41:27,,09:41:27,20251103,20251104,20251106,20251107,,20251107
37201,37201,09:42:13,09:42:13,09:42:13,09:42:13,,09:42:13,20251103,20251104,20251106,20251107,,20251107
37202,37202,09:42:58,09:42:58,09:42:58,09:42:58,,09:42:58,20251103,20251104,20251107,20251108,,20251108
37203,37203,09:43:44,09:43:44,09:43:44,09:43:44,,09:43:44,20251103,20251104,20251106,20251107,,20251107
37204,37204,09:44:29,09:44:29,09:44:29,09:44:29,09:44:29,09:44:29,20251103,20251104,20251106,20251107,20251107.0,20251107
37205,37205,09:45:15,09:45:15,09:45:15,09:45:15,09:45:15,09:45:15,20251103,20251104,20251106,20251107,20251107.0,20251107
37206,37206,09:46:00,09:46:00,09:46:00,09:46:00,09:46:00,09:46:00,20251103,20251104,20251106,20251107,20251107.0,20251107
37207,37207,09:46:46,09:46:46,09:46:46,09:46:46,,09:46:46,20251103,20251104,20251106,20251107,,20251107
37208,37208,09:47:31,09:47:31,09:47:31,09:47:31,,09:47:31,20251103,20251104,20251106,20251107,,20251107
37209,37209,09:48:17,09:48:17,09:48:17,09:48:17,,09:48:17,20251103,20251104,20251106,20251107,,20251107
37210,37210,09:49:02,09:49:02,09:49:02,09:49:02,,09:49:02,20251103,20251104,20251106,20251107,,20251107
37211,37211,09:49:48,09:49:48,09:49:48,09:49:48,,09:49:48,20251103,20251104,20251107,20251108,,20251108
37212,37212,09:50:34,09:50:34,09:50:34,09:50:34,,09:50:34,20251103,20251104,20251106,20251107,,20251107
37213,37213,09:51:19,09:51:19,09:51:19,09:51:19,09:51:19,09:51:19,20251103,20251104,20251106,20251107,20251107.0,20251107
37214,37214,09:52:05,09:52:05,09:52:05,09:52:05,,09:52:05,20251103,20251104,20251106,20251107,,20251107
37215,37215,09:52:50,09:52:50,09:52:50,09:52:50,,09:52:50,20251103,20251104,20251106,20251107,,20251107
37216,37216,09:53:36,09:53:36,09:53:36,09:53:36,,09:53:36,20251103,20251104,20251106,20251107,,20251107
37217,37217,09:54:21,09:54:21,09:54:21,09:54:21,,09:54:21,20251103,20251104,20251106,20251107,,20251107
37218,37218,09:55:07,09:55:07,09:55:07,09:55:07,,09:55:07,20251103,20251104,20251107,20251108,,20251108
37219,37219,09:55:52,09:55:52,09:55:52,09:55:52,,09:55:52,20251103,20251104,20251107,20251108,,20251108
37220,37220,09:56:38,09:56:38,09:56:38,09:56:38,,09:56:38,20251103,20251104,20251106,20251107,,20251107
37221,37221,09:57:23,09:57:23,09:57:23,09:57:23,09:57:23,09:57:23,20251103,20251104,20251106,20251107,20251107.0,20251107
37222,37222,09:58:09,09:58:09,09:58:09,09:58:09,,09:58:09,20251103,20251104,20251107,20251108,,20251108
37223,37223,09:58:55,09:58:55,09:58:55,09:58:55,,09:58:55,20251103,20251104,20251106,20251107,,20251107
37224,37224,09:59:40,09:59:40,09:59:40,09:59:40,,09:59:40,20251103,20251104,20251107,20251108,,20251108
37225,37225,10:00:26,10:00:26,10:00:26,10:00:26,,10:00:26,20251103,20251104,20251106,20251107,,20251107
37226,37226,10:01:11,10:01:11,10:01:11,10:01:11,10:01:11,10:01:11,20251103,20251104,20251106,20251107,20251107.0,20251107
37227,37227,10:01:57,10:01:57,10:01:57,10:01:57,,10:01:57,20251103,20251104,20251106,20251107,,20251107
37228,37228,10:02:42,10:02:42,10:02:42,10:02:42,,10:02:42,20251103,20251104,20251106,20251107,,20251107
37229,37229,10:03:28,10:03:28,10:03:28,10:03:28,,10:03:28,20251103,20251104,20251106,20251107,,20251107
37230,37230,10:04:13,10:04:13,10:04:13,10:04:13,,10:04:13,20251103,20251104,20251108,20251109,,20251109
37231,37231,10:04:59,10:04:59,10:04:59,10:04:59,,10:04:59,20251103,20251104,20251106,20251107,,20251107
37232,37232,10:05:44,10:05:44,10:05:44,10:05:44,,10:05:44,20251103,20251104,20251106,20251107,,20251107
37233,37233,10:06:30,10:06:30,10:06:30,10:06:30,,10:06:30,20251103,20251104,20251106,20251107,,20251107
37234,37234,10:07:16,10:07:16,10:07:16,10:07:16,,10:07:16,20251103,20251104,20251106,20251107,,20251107
37235,37235,10:08:01,10:08:01,10:08:01,10:08:01,,10:08:01,20251103,20251104,20251106,20251107,,20251107
37236,37236,10:08:47,10:08:47,10:08:47,10:08:47,,10:08:47,20251103,20251104,20251106,20251107,,20251107
37237,37237,10:09:32,10:09:32,10:09:32,10:09:32,,10:09:32,20251103,20251104,20251106,20251107,,20251107
37238,37238,10:10:18,10:10:18,10:10:18,10:10:18,,10:10:18,20251103,20251104,20251106,20251107,,20251107
37239,37239,10:11:03,10:11:03,10:11:03,10:11:03,,10:11:03,20251103,20251104,20251106,20251107,,20251107
37240,37240,10:11:49,10:11:49,10:11:49,10:11:49,10:11:49,10:11:49,20251103,20251104,20251106,20251107,20251107.0,20251107
37241,37241,10:12:34,10:12:34,10:12:34,10:12:34,,10:12:34,20251103,20251104,20251106,20251107,,20251107
37242,37242,10:13:20,10:13:20,10:13:20,10:13:20,,10:13:20,20251103,20251104,20251106,20251107,,20251107
37243,37243,10:14:05,10:14:05,10:14:05,10:14:05,,10:14:05,20251103,20251104,20251106,20251107,,20251107
37244,37244,10:14:51,10:14:51,10:14:51,10:14:51,,10:14:51,20251103,20251104,20251107,20251108,,20251108
37245,37245,10:15:37,10:15:37,10:15:37,10:15:37,,10:15:37,20251103,20251104,20251106,20251107,,20251107
37246,37246,10:16:22,10:16:22,10:16:22,10:16:22,,10:16:22,20251103,20251104,20251106,20251107,,20251107
37247,37247,10:17:08,10:17:08,10:17:08,10:17:08,,10:17:08,20251103,20251104,20251107,20251108,,20251108
37248,37248,10:17:53,10:17:53,10:17:53,10:17:53,,10:17:53,20251103,20251104,20251106,20251107,,20251107
37249,37249,10:18:39,10:18:39,10:18:39,10:18:39,,10:18:39,20251103,20251104,20251107,20251108,,20251108
37250,37250,10:19:24,10:19:24,10:19:24,10:19:24,,10:19:24,20251103,20251104,20251106,20251107,,20251107
37251,37251,10:20:10,10:20:10,10:20:10,10:20:10,,10:20:10,20251103,20251104,20251106,20251107,,20251107
37252,37252,10:20:55,10:20:55,10:20:55,10:20:55,,10:20:55,20251103,20251104,20251106,20251107,,20251107
37253,37253,10:21:41,10:21:41,10:21:41,10:21:41,,10:21:41,20251103,20251104,20251106,20251107,,20251107
37254,37254,10:22:26,10:22:26,10:22:26,10:22:26,,10:22:26,20251103,20251104,20251106,20251107,,20251107
37255,37255,10:23:12,10:23:12,10:23:12,10:23:12,,10:23:12,20251103,20251104,20251106,20251107,,20251107
37256,37256,10:23:58,10:23:58,10:23:58,10:23:58,10:23:58,10:23:58,20251103,20251104,20251106,20251107,20251107.0,20251107
37257,37257,10:24:43,10:24:43,10:24:43,10:24:43,,10:24:43,20251103,20251104,20251106,20251107,,20251107
37258,37258,10:25:29,10:25:29,10:25:29,10:25:29,,10:25:29,20251103,20251104,20251106,20251107,,20251107
37259,37259,10:26:14,10:26:14,10:26:14,10:26:14,,10:26:14,20251103,20251104,20251106,20251107,,20251107
37260,37260,10:27:00,10:27:00,10:27:00,10:27:00,,10:27:00,20251103,20251104,20251106,20251107,,20251107
37261,37261,10:27:45,10:27:45,10:27:45,10:27:45,,10:27:45,20251103,20251104,20251107,20251108,,20251108
37262,37262,10:28:31,10:28:31,10:28:31,10:28:31,10:28:31,10:28:31,20251103,20251104,20251106,20251107,20251107.0,20251107
37263,37263,10:29:16,10:29:16,10:29:16,10:29:16,,10:29:16,20251103,20251104,20251106,20251107,,20251107
37264,37264,10:30:02,10:30:02,10:30:02,10:30:02,10:30:02,10:30:02,20251103,20251104,20251106,20251107,20251107.0,20251107
37265,37265,10:30:47,10:30:47,10:30:47,10:30:47,,10:30:47,20251103,20251104,20251106,20251107,,20251107
37266,37266,10:31:33,10:31:33,10:31:33,10:31:33,,10:31:33,20251103,20251104,20251106,20251107,,20251107
37267,37267,10:32:19,10:32:19,10:32:19,10:32:19,,10:32:19,20251103,20251104,20251106,20251107,,20251107
37268,37268,10:33:04,10:33:04,10:33:04,10:33:04,10:33:04,10:33:04,20251103,20251104,20251106,20251107,20251107.0,20251107
37269,37269,10:33:50,10:33:50,10:33:50,10:33:50,,10:33:50,20251103,20251104,20251106,20251107,,20251107
37270,37270,10:34:35,10:34:35,10:34:35,10:34:35,,10:34:35,20251103,20251104,20251106,20251107,,20251107
37271,37271,10:35:21,10:35:21,10:35:21,10:35:21,,10:35:21,20251103,20251104,20251106,20251107,,20251107
37272,37272,10:36:06,10:36:06,10:36:06,10:36:06,,10:36:06,20251103,20251104,20251106,20251107,,20251107
37273,37273,10:36:52,10:36:52,10:36:52,10:36:52,,10:36:52,20251103,20251104,20251106,20251107,,20251107
37274,37274,10:37:37,10:37:37,10:37:37,10:37:37,,10:37:37,20251103,20251104,20251106,20251107,,20251107
37275,37275,10:38:23,10:38:23,10:38:23,10:38:23,,10:38:23,20251103,20251104,20251106,20251107,,20251107
37276,37276,10:39:08,10:39:08,10:39:08,10:39:08,,10:39:08,20251103,20251104,20251106,20251107,,20251107
37277,37277,10:39:54,10:39:54,10:39:54,10:39:54,,10:39:54,20251103,20251104,20251106,20251107,,20251107
37278,37278,10:40:40,10:40:40,10:40:40,10:40:40,,10:40:40,20251103,20251104,20251106,20251107,,20251107
37279,37279,10:41:25,10:41:25,10:41:25,10:41:25,,10:41:25,20251103,20251104,20251107,20251108,,20251108
37280,37280,10:42:11,10:42:11,10:42:11,10:42:11,,10:42:11,20251103,20251104,20251106,20251107,,20251107
37281,37281,10:42:56,10:42:56,10:42:56,10:42:56,,10:42:56,20251103,20251104,20251106,20251107,,20251107
37282,37282,10:43:42,10:43:42,10:43:42,10:43:42,,10:43:42,20251103,20251104,20251106,20251107,,20251107
37283,37283,10:44:27,10:44:27,10:44:27,10:44:27,,10:44:27,20251103,20251104,20251106,20251107,,20251107
37284,37284,10:45:13,10:45:13,10:45:13,10:45:13,,10:45:13,20251103,20251104,20251106,20251107,,20251107
37285,37285,10:45:58,10:45:58,10:45:58,10:45:58,10:45:58,10:45:58,20251103,20251104,20251106,20251107,20251107.0,20251107
37286,37286,10:46:44,10:46:44,10:46:44,10:46:44,,10:46:44,20251103,20251104,20251106,20251107,,20251107
37287,37287,10:47:29,10:47:29,10:47:29,10:47:29,,10:47:29,20251103,20251104,20251106,20251107,,20251107
37288,37288,10:48:15,10:48:15,10:48:15,10:48:15,,10:48:15,20251103,20251104,20251106,20251107,,20251107
37289,37289,10:49:01,10:49:01,10:49:01,10:49:01,,10:49:01,20251103,20251104,20251106,20251107,,20251107
37290,37290,10:49:46,10:49:46,10:49:46,10:49:46,,10:49:46,20251103,20251104,20251106,20251107,,20251107
37291,37291,10:50:32,10:50:32,10:50:32,10:50:32,10:50:32,10:50:32,20251103,20251104,20251106,20251107,20251107.0,20251107
37292,37292,10:51:17,10:51:17,10:51:17,10:51:17,,10:51:17,20251103,20251104,20251106,20251107,,20251107
37293,37293,10:52:03,10:52:03,10:52:03,10:52:03,,10:52:03,20251103,20251104,20251106,20251107,,20251107
37294,37294,10:52:48,10:52:48,10:52:48,10:52:48,,10:52:48,20251103,20251104,20251106,20251107,,20251107
37295,37295,10:53:34,10:53:34,10:53:34,10:53:34,,10:53:34,20251103,20251104,20251106,20251107,,20251107
37296,37296,10:54:19,10:54:19,10:54:19,10:54:19,,10:54:19,20251103,20251104,20251106,20251107,,20251107
37297,37297,10:55:05,10:55:05,10:55:05,10:55:05,,10:55:05,20251103,20251104,20251106,20251107,,20251107
37298,37298,10:55:50,10:55:50,10:55:50,10:55:50,,10:55:50,20251103,20251104,20251106,20251107,,20251107
37299,37299,10:56:36,10:56:36,10:56:36,10:56:36,,10:56:36,20251103,20251104,20251106,20251107,,20251107
37300,37300,10:57:22,10:57:22,10:57:22,10:57:22,,10:57:22,20251103,20251104,20251107,20251108,,20251108
37301,37301,10:58:07,10:58:07,10:58:07,10:58:07,,10:58:07,20251103,20251104,20251106,20251107,,20251107
37302,37302,10:58:53,10:58:53,10:58:53,10:58:53,,10:58:53,20251103,20251104,20251106,20251107,,20251107
37303,37303,10:59:38,10:59:38,10:59:38,10:59:38,,10:59:38,20251103,20251104,20251106,20251107,,20251107
37304,37304,11:00:24,11:00:24,11:00:24,11:00:24,,11:00:24,20251103,20251104,20251106,20251107,,20251107
37305,37305,11:01:09,11:01:09,11:01:09,11:01:09,,11:01:09,20251103,20251104,20251106,20251107,,20251107
37306,37306,11:01:55,11:01:55,11:01:55,11:01:55,,11:01:55,20251103,20251104,20251106,20251107,,20251107
37307,37307,11:02:40,11:02:40,11:02:40,11:02:40,,11:02:40,20251103,20251104,20251106,20251107,,20251107
37308,37308,11:03:26,11:03:26,11:03:26,11:03:26,,11:03:26,20251103,20251104,20251106,20251107,,20251107
37309,37309,11:04:11,11:04:11,11:04:11,11:04:11,,11:04:11,20251103,20251104,20251106,20251107,,20251107
37310,37310,11:04:57,11:04:57,11:04:57,11:04:57,,11:04:57,20251103,20251104,20251106,20251107,,20251107
37311,37311,11:05:43,11:05:43,11:05:43,11:05:43,,11:05:43,20251103,20251104,20251107,20251108,,20251108
37312,37312,11:06:28,11:06:28,11:06:28,11:06:28,,11:06:28,20251103,20251104,20251106,20251107,,20251107
37313,37313,11:07:14,11:07:14,11:07:14,11:07:14,,11:07:14,20251103,20251104,20251106,20251107,,20251107
37314,37314,11:07:59,11:07:59,11:07:59,11:07:59,,11:07:59,20251103,20251104,20251106,20251107,,20251107
37315,37315,11:08:45,11:08:45,11:08:45,11:08:45,,11:08:45,20251103,20251104,20251106,20251107,,20251107
37316,37316,11:09:30,11:09:30,11:09:30,11:09:30,,11:09:30,20251103,20251104,20251107,20251108,,20251108
37317,37317,11:10:16,11:10:16,11:10:16,11:10:16,,11:10:16,20251103,20251104,20251108,20251109,,20251109
37318,37318,11:11:01,11:11:01,11:11:01,11:11:01,,11:11:01,20251103,20251104,20251106,20251107,,20251107
37319,37319,11:11:47,11:11:47,11:11:47,11:11:47,11:11:47,11:11:47,20251103,20251104,20251106,20251107,20251107.0,20251107
37320,37320,11:12:32,11:12:32,11:12:32,11:12:32,,11:12:32,20251103,20251104,20251106,20251107,,20251107
37321,37321,11:13:18,11:13:18,11:13:18,11:13:18,,11:13:18,20251103,20251104,20251106,20251107,,20251107
37322,37322,11:14:04,11:14:04,11:14:04,11:14:04,,11:14:04,20251103,20251104,20251106,20251107,,20251107
37323,37323,11:14:49,11:14:49,11:14:49,11:14:49,,11:14:49,20251103,20251104,20251106,20251107,,20251107
37324,37324,11:15:35,11:15:35,11:15:35,11:15:35,11:15:35,11:15:35,20251103,20251104,20251106,20251107,20251107.0,20251107
37325,37325,11:16:20,11:16:20,11:16:20,11:16:20,,11:16:20,20251103,20251104,20251106,20251107,,20251107
37326,37326,11:17:06,11:17:06,11:17:06,11:17:06,,11:17:06,20251103,20251104,20251106,20251107,,20251107
37327,37327,11:17:51,11:17:51,11:17:51,11:17:51,,11:17:51,20251103,20251104,20251108,20251109,,20251109
37328,37328,11:18:37,11:18:37,11:18:37,11:18:37,,11:18:37,20251103,20251104,20251106,20251107,,20251107
37329,37329,11:19:22,11:19:22,11:19:22,11:19:22,,11:19:22,20251103,20251104,20251106,20251107,,20251107
37330,37330,11:20:08,11:20:08,11:20:08,11:20:08,11:20:08,11:20:08,20251103,20251104,20251106,20251107,20251107.0,20251107
37331,37331,11:20:53,11:20:53,11:20:53,11:20:53,,11:20:53,20251103,20251104,20251106,20251107,,20251107
37332,37332,11:21:39,11:21:39,11:21:39,11:21:39,11:21:39,11:21:39,20251103,20251104,20251106,20251107,20251107.0,20251107
37333,37333,11:22:25,11:22:25,11:22:25,11:22:25,,11:22:25,20251103,20251104,20251108,20251109,,20251109
37334,37334,11:23:10,11:23:10,11:23:10,11:23:10,,11:23:10,20251103,20251104,20251106,20251107,,20251107
37335,37335,11:23:56,11:23:56,11:23:56,11:23:56,,11:23:56,20251103,20251104,20251106,20251107,,20251107
37336,37336,11:24:41,11:24:41,11:24:41,11:24:41,11:24:41,11:24:41,20251103,20251104,20251106,20251107,20251107.0,20251107
37337,37337,11:25:27,11:25:27,11:25:27,11:25:27,,11:25:27,20251103,20251104,20251106,20251107,,20251107
37338,37338,11:26:12,11:26:12,11:26:12,11:26:12,,11:26:12,20251103,20251104,20251106,20251107,,20251107
37339,37339,11:26:58,11:26:58,11:26:58,11:26:58,11:26:58,11:26:58,20251103,20251104,20251107,20251108,20251108.0,20251108
37340,37340,11:27:43,11:27:43,11:27:43,11:27:43,,11:27:43,20251103,20251104,20251106,20251107,,20251107
37341,37341,11:28:29,11:28:29,11:28:29,11:28:29,,11:28:29,20251103,20251104,20251106,20251107,,20251107
37342,37342,11:29:14,11:29:14,11:29:14,11:29:14,11:29:14,11:29:14,20251103,20251104,20251106,20251107,20251107.0,20251107
37343,37343,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,20251103,20251104,20251106,20251107,20251107.0,20251107
37344,37344,11:30:46,11:30:46,11:30:46,11:30:46,,11:30:46,20251103,20251104,20251106,20251107,,20251107
37345,37345,11:31:31,11:31:31,11:31:31,11:31:31,,11:31:31,20251103,20251104,20251106,20251107,,20251107
37346,37346,11:32:17,11:32:17,11:32:17,11:32:17,,11:32:17,20251103,20251104,20251106,20251107,,20251107
37347,37347,11:33:02,11:33:02,11:33:02,11:33:02,,11:33:02,20251103,20251104,20251106,20251107,,20251107
37348,37348,11:33:48,11:33:48,11:33:48,11:33:48,,11:33:48,20251103,20251104,20251106,20251107,,20251107
37349,37349,11:34:33,11:34:33,11:34:33,11:34:33,,11:34:33,20251103,20251104,20251106,20251107,,20251107
37350,37350,11:35:19,11:35:19,11:35:19,11:35:19,,11:35:19,20251103,20251104,20251106,20251107,,20251107
